Model year,Make,Vehicle class,Engine size (L),Cylinders,Transmission,Number of gears,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),CO2 emissions (g/km)
1995,Ford,Full-size,4.6,8,A,4,Regular gasoline,15.1,9.9,12.8,294
1995,Ford,Van,4.9,6,A,3,Regular gasoline,18.4,16.0,17.3,398
1995,Ford,Van,4.9,6,A,4,Regular gasoline,18.8,14.2,16.7,384
1995,Ford,Van,5.0,8,A,4,Regular gasoline,19.7,13.7,17.0,391
1995,Ford,Van,5.8,8,A,4,Regular gasoline,19.9,14.3,17.4,400
1995,Ford,Van,4.9,6,A,4,Regular gasoline,20.0,15.2,17.8,409
1995,Ford,Van,5.0,8,A,4,Regular gasoline,19.7,13.7,17.0,391
1995,Ford,Van,5.8,8,A,4,Regular gasoline,21.8,15.3,18.9,435
1995,Ford,Van,4.9,6,A,3,Regular gasoline,20.7,18.5,19.7,453
1995,Ford,Van,4.9,6,A,4,Regular gasoline,20.0,15.2,17.8,409
1995,Ford,Van,5.8,8,A,4,Regular gasoline,21.8,16.1,19.2,442
1995,Ford,Compact,1.8,4,A,4,Regular gasoline,11.8,8.9,10.5,242
1995,Ford,Compact,1.8,4,M,5,Regular gasoline,11.0,8.5,9.8,225
1995,Ford,Compact,1.9,4,A,4,Regular gasoline,10.5,7.4,9.1,209
1995,Ford,Compact,1.9,4,M,5,Regular gasoline,9.2,7.0,8.2,189
1995,Ford,Station wagon,1.9,4,A,4,Regular gasoline,10.5,7.4,9.1,209
1995,Ford,Station wagon,1.9,4,M,5,Regular gasoline,9.2,7.0,8.2,189
1995,Ford,Pickup truck,4.9,6,A,4,Regular gasoline,17.6,12.9,15.5,357
1995,Ford,Pickup truck,4.9,6,M,5,Regular gasoline,17.8,14.1,16.1,370
1995,Ford,Pickup truck,5.0,8,A,4,Regular gasoline,18.3,13.4,16.1,370
1995,Ford,Pickup truck,5.0,8,M,5,Regular gasoline,18.3,14.1,16.4,377
1995,Ford,Pickup truck,5.8,8,A,4,Regular gasoline,19.9,14.2,17.3,398
1995,Ford,Pickup truck,4.9,6,A,4,Regular gasoline,17.8,12.9,15.6,359
1995,Ford,Pickup truck,4.9,6,M,5,Regular gasoline,17.6,13.6,15.8,363
1995,Ford,Pickup truck,5.0,8,A,4,Regular gasoline,18.7,13.6,16.4,377
1995,Ford,Pickup truck,5.0,8,M,5,Regular gasoline,19.1,14.6,17.1,393
1995,Ford,Pickup truck,5.8,8,A,4,Regular gasoline,20.6,15.1,18.1,416
1995,Ford,Pickup truck,4.9,6,A,4,Regular gasoline,18.8,14.2,16.7,384
1995,Ford,Pickup truck,4.9,6,M,5,Regular gasoline,17.9,14.2,16.2,373
1995,Ford,Pickup truck,5.0,8,A,4,Regular gasoline,19.7,13.7,17.0,391
1995,Ford,Pickup truck,5.0,8,M,5,Regular gasoline,18.4,14.2,16.5,380
1995,Ford,Pickup truck,5.8,8,A,4,Regular gasoline,19.9,14.3,17.4,400
1995,Ford,Subcompact,3.8,6,A,4,Regular gasoline,13.6,8.9,11.5,265
1995,Ford,Subcompact,3.8,6,M,5,Regular gasoline,13.1,8.7,11.1,255
1995,Ford,Subcompact,5.0,8,A,4,Regular gasoline,15.5,10.7,13.4,308
1995,Ford,Subcompact,5.0,8,M,5,Regular gasoline,16.1,10.4,13.5,311
1995,Ford,Subcompact,2.0,4,A,4,Regular gasoline,11.9,8.3,10.3,237
1995,Ford,Subcompact,2.0,4,M,5,Regular gasoline,10.5,7.8,9.3,214
1995,Ford,Subcompact,2.5,6,A,4,Premium gasoline,13.3,9.8,11.7,269
1995,Ford,Subcompact,2.5,6,M,5,Premium gasoline,12.9,9.7,11.5,265
1995,Ford,Pickup truck,2.3,4,A,4,Regular gasoline,13.0,10.4,11.8,271
1995,Ford,Pickup truck,3.0,6,A,4,Regular gasoline,14.8,10.7,13.0,299
1995,Ford,Pickup truck,3.0,6,M,5,Regular gasoline,14.2,10.4,12.5,288
1995,Ford,Pickup truck,2.3,4,M,5,Regular gasoline,12.3,9.7,11.2,258
1995,Ford,Pickup truck,3.0,6,A,4,Regular gasoline,15.4,11.2,13.5,311
1995,Ford,Pickup truck,3.0,6,M,5,Regular gasoline,14.8,10.5,12.9,297
1995,Ford,Mid-size,3.0,6,A,4,Regular gasoline,13.5,8.7,11.3,260
1995,Ford,Mid-size,3.8,6,A,4,Regular gasoline,13.9,9.3,11.8,271
1995,Ford,Mid-size,3.0,6,M,5,Premium gasoline,14.5,9.7,12.3,283
1995,Ford,Mid-size,3.2,6,A,4,Premium gasoline,14.9,9.8,12.6,290
1995,Ford,Station wagon,3.0,6,A,4,Regular gasoline,13.5,8.7,11.3,260
1995,Ford,Station wagon,3.8,6,A,4,Regular gasoline,14.7,9.8,12.5,288
1995,Ford,Mid-size,3.8,6,A,4,Regular gasoline,14.0,10.1,12.2,281
1995,Ford,Mid-size,4.6,8,A,4,Regular gasoline,15.1,9.9,12.8,294
1995,Ford,Mid-size,3.8,6,A,4,Premium gasoline,14.9,10.4,12.9,297
1995,Ford,Mid-size,3.8,6,M,5,Premium gasoline,14.4,9.8,12.3,283
1995,Ford,Minivan,3.8,6,A,4,Regular gasoline,15.3,10.7,13.3,306
1995,Geo,Subcompact,1.0,3,M,5,Regular gasoline,6.5,5.2,5.9,136
1995,Geo,Subcompact,1.3,4,A,3,Regular gasoline,9.2,7.4,8.4,193
1995,Geo,Subcompact,1.3,4,M,5,Regular gasoline,7.6,5.9,6.8,156
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,15.9,11.7,14.0,322
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,15.6,11.1,13.6,313
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,16.1,11.8,14.1,324
1995,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,17.9,13.4,15.8,363
1995,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,20.4,14.5,17.8,409
1995,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,18.8,14.2,16.7,384
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,20.7,15.1,18.2,419
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,21.9,15.0,18.8,432
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,15.1,11.4,13.5,365
1995,GMC,Pickup truck,6.5,8,M,5,Diesel,15.4,12.1,13.9,375
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,16.1,12.5,14.4,389
1995,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,20.0,14.9,17.7,407
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,16.5,13.1,15.0,345
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,16.3,11.5,14.1,324
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,16.1,11.8,14.1,324
1995,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,17.9,13.4,15.8,363
1995,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,20.4,14.5,17.8,409
1995,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,20.7,16.2,18.7,430
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,20.7,15.1,18.2,419
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,21.9,15.0,18.8,432
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,15.4,11.5,13.7,370
1995,GMC,Pickup truck,6.5,8,M,5,Diesel,15.5,12.2,14.0,378
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,16.4,12.8,14.8,400
1995,GMC,Van,4.3,6,A,4,Regular gasoline,16.5,13.1,15.0,345
1995,GMC,Van,5.0,8,A,4,Regular gasoline,18.9,15.0,17.2,396
1995,GMC,Van,5.7,8,A,4,Regular gasoline,20.8,16.3,18.8,432
1995,GMC,Van,6.5,8,A,4,Diesel,15.6,12.0,14.0,378
1995,GMC,Van,4.3,6,A,4,Regular gasoline,18.3,15.4,17.0,391
1995,GMC,Van,5.0,8,A,4,Regular gasoline,19.3,15.4,17.5,403
1995,GMC,Van,5.7,8,A,4,Regular gasoline,20.8,16.3,18.8,432
1995,GMC,Van,5.7,8,A,4,Regular gasoline,20.0,14.9,17.7,407
1995,GMC,Van,4.3,6,A,4,Regular gasoline,18.3,15.4,17.0,391
1995,GMC,Van,5.7,8,A,4,Regular gasoline,20.8,16.3,18.8,432
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,18.0,13.7,16.1,370
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,17.7,13.3,15.7,361
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,18.2,14.7,16.6,382
1995,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,19.6,15.1,17.6,405
1995,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,21.4,16.0,19.0,437
1995,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,20.3,15.2,18.0,414
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,21.4,16.8,19.3,444
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,22.9,16.9,20.2,465
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,16.7,13.3,15.2,410
1995,GMC,Pickup truck,6.5,8,M,5,Diesel,15.7,12.1,14.1,381
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,17.4,13.6,15.7,424
1995,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,23.3,17.4,20.6,474
1995,GMC,Sport utility vehicle,5.7,8,A,4,Regular gasoline,20.7,15.9,18.6,428
1995,GMC,Sport utility vehicle,5.7,8,M,5,Regular gasoline,22.7,16.8,20.0,460
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,18.0,13.7,16.1,370
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,17.7,13.3,15.7,361
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,18.2,14.7,16.6,382
1995,GMC,Pickup truck,5.0,8,A,4,Regular gasoline,19.6,15.1,17.6,405
1995,GMC,Pickup truck,5.0,8,M,5,Regular gasoline,21.4,15.9,18.9,435
1995,GMC,Pickup truck,5.7,8,A,4,Regular gasoline,20.6,15.7,18.4,423
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,21.6,16.8,19.4,446
1995,GMC,Pickup truck,5.7,8,M,5,Regular gasoline,22.7,16.8,20.0,460
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,16.7,13.3,15.2,410
1995,GMC,Pickup truck,6.5,8,M,5,Diesel,16.2,13.1,14.8,400
1995,GMC,Pickup truck,6.5,8,A,4,Diesel,17.4,13.7,15.8,427
1995,GMC,Sport utility vehicle,4.3,6,A,4,Premium gasoline,16.8,12.2,14.7,338
1995,GMC,Sport utility vehicle,4.3,6,M,5,Premium gasoline,17.0,12.2,14.9,343
1995,GMC,Sport utility vehicle,4.3,6,A,4,Premium gasoline,17.2,12.5,15.1,347
1995,GMC,Sport utility vehicle,4.3,6,M,5,Premium gasoline,17.2,12.6,15.1,347
1995,GMC,Pickup truck,2.2,4,A,4,Regular gasoline,13.4,9.8,11.8,271
1995,GMC,Pickup truck,2.2,4,M,5,Regular gasoline,12.1,9.0,10.7,246
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,15.2,11.0,13.3,306
1995,GMC,Pickup truck,4.3,6,A,4,Premium gasoline,16.7,12.1,14.6,336
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,16.7,11.7,14.4,331
1995,GMC,Pickup truck,4.3,6,M,5,Premium gasoline,17.0,12.2,14.9,343
1995,GMC,Pickup truck,4.3,6,A,4,Regular gasoline,16.1,12.0,14.2,327
1995,GMC,Pickup truck,4.3,6,A,4,Premium gasoline,17.0,12.3,14.9,343
1995,GMC,Pickup truck,4.3,6,M,5,Regular gasoline,17.2,11.8,14.8,340
1995,GMC,Pickup truck,4.3,6,M,5,Premium gasoline,17.2,12.6,15.1,347
1995,GMC,Van,4.3,6,A,4,Premium gasoline,16.8,12.2,14.7,338
1995,GMC,Van,4.3,6,A,4,Premium gasoline,17.2,12.6,15.1,347
1995,GMC,Van,4.3,6,A,4,Premium gasoline,17.0,12.6,15.0,345
1995,GMC,Van,4.3,6,A,4,Premium gasoline,17.9,13.5,15.9,366
1995,Honda,Compact,2.2,4,A,4,Regular gasoline,11.7,8.7,10.3,237
1995,Honda,Compact,2.2,4,A,4,Regular gasoline,11.6,8.7,10.3,237
1995,Honda,Compact,2.2,4,M,5,Regular gasoline,10.9,8.2,9.7,223
1995,Honda,Compact,2.2,4,M,5,Regular gasoline,11.0,8.3,9.8,225
1995,Honda,Compact,2.7,6,A,4,Regular gasoline,14.0,10.4,12.4,285
1995,Honda,Station wagon,2.2,4,A,4,Regular gasoline,12.5,9.4,11.1,255
1995,Honda,Station wagon,2.2,4,M,5,Regular gasoline,11.1,8.7,10.0,230
1995,Honda,Subcompact,1.5,4,A,4,Regular gasoline,9.8,7.2,8.6,198
1995,Honda,Subcompact,1.5,4,M,5,Regular gasoline,7.8,6.0,7.0,161
1995,Honda,Subcompact,1.6,4,A,4,Regular gasoline,10.8,7.8,9.4,216
1995,Honda,Subcompact,1.6,4,M,5,Regular gasoline,9.6,7.3,8.6,198
1995,Honda,Two-seater,1.6,4,A,4,Regular gasoline,10.8,7.8,9.4,216
1995,Honda,Two-seater,1.6,4,M,5,Regular gasoline,9.6,7.3,8.6,198
1995,Honda,Two-seater,1.6,4,M,5,Premium gasoline,10.5,8.3,9.5,219
1995,Honda,Minivan,2.2,4,A,4,Regular gasoline,13.2,10.5,12.0,276
1995,Honda,Subcompact,2.3,4,A,4,Premium gasoline,12.3,9.7,11.2,258
1995,Honda,Subcompact,2.3,4,M,5,Premium gasoline,11.9,9.7,10.9,251
1995,Honda,Subcompact,2.2,4,M,5,Premium gasoline,12.3,10.1,11.3,260
1995,Hyundai,Compact,1.5,4,A,4,Regular gasoline,9.8,7.0,8.5,196
1995,Hyundai,Compact,1.5,4,M,5,Regular gasoline,9.3,6.8,8.2,189
1995,Hyundai,Compact,1.6,4,M,5,Regular gasoline,12.1,8.7,10.6,244
1995,Hyundai,Compact,1.8,4,A,4,Regular gasoline,11.9,8.9,10.6,244
1995,Hyundai,Compact,1.8,4,M,5,Regular gasoline,12.5,9.0,10.9,251
1995,Hyundai,Subcompact,1.5,4,A,4,Regular gasoline,10.3,7.1,8.9,205
1995,Hyundai,Subcompact,1.5,4,M,5,Regular gasoline,9.2,6.8,8.1,186
1995,Hyundai,Subcompact,1.5,4,M,5,Regular gasoline,9.7,7.3,8.6,198
1995,Hyundai,Mid-size,2.0,4,A,4,Regular gasoline,12.2,8.9,10.7,246
1995,Hyundai,Mid-size,2.0,4,M,5,Regular gasoline,12.3,8.9,10.8,248
1995,Hyundai,Mid-size,3.0,6,A,4,Regular gasoline,14.5,10.4,12.6,290
1995,Infiniti,Compact,2.0,4,A,4,Regular gasoline,12.0,8.9,10.6,244
1995,Infiniti,Compact,2.0,4,M,5,Regular gasoline,11.3,8.1,9.9,228
1995,Infiniti,Subcompact,3.0,6,A,4,Premium gasoline,14.5,11.0,12.9,297
1995,Infiniti,Mid-size,4.5,8,A,4,Premium gasoline,15.5,11.5,13.7,315
1995,Isuzu,Sport utility vehicle,3.2,6,A,4,Regular gasoline,17.2,13.8,15.7,361
1995,Isuzu,Sport utility vehicle,3.2,6,M,5,Regular gasoline,17.3,13.7,15.7,361
1995,Isuzu,Sport utility vehicle,3.2,6,A,4,Regular gasoline,18.0,13.9,16.2,373
1995,Isuzu,Sport utility vehicle,3.2,6,A,4,Regular gasoline,18.9,14.5,16.9,389
1995,Isuzu,Sport utility vehicle,3.2,6,M,5,Regular gasoline,18.0,14.2,16.3,375
1995,Jaguar,Compact,4.0,6,A,4,Premium gasoline,15.1,10.9,13.2,304
1995,Jaguar,Compact,4.0,6,A,4,Premium gasoline,15.1,10.9,13.2,304
1995,Jaguar,Compact,6.0,12,A,4,Premium gasoline,21.8,15.4,18.9,435
1995,Jaguar,Compact,4.0,6,A,4,Premium gasoline,17.9,12.1,15.3,352
1995,Jaguar,Subcompact,4.0,6,A,4,Premium gasoline,14.5,10.2,12.5,288
1995,Jaguar,Minicompact,4.0,6,A,4,Premium gasoline,14.8,10.4,12.8,294
1995,Jaguar,Subcompact,6.0,12,A,4,Premium gasoline,21.2,15.1,18.4,423
1995,Jaguar,Subcompact,6.0,12,A,4,Premium gasoline,21.5,15.2,18.7,430
1995,Jeep,Sport utility vehicle,2.5,4,A,3,Regular gasoline,15.4,13.3,14.5,334
1995,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,13.4,11.0,12.3,283
1995,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.3,12.5,15.1,347
1995,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,15.9,12.0,14.1,324
1995,Jeep,Sport utility vehicle,2.5,4,A,3,Regular gasoline,15.7,13.5,14.7,338
1995,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,14.4,12.5,13.5,311
1995,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.8,13.0,15.6,359
1995,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,17.1,14.1,15.7,361
1995,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.1,12.2,14.9,343
1995,Jeep,Sport utility vehicle,4.0,6,A,4,Regular gasoline,17.8,12.9,15.6,359
1995,Jeep,Sport utility vehicle,5.2,8,A,4,Regular gasoline,19.0,14.1,16.8,386
1995,Jeep,Sport utility vehicle,2.5,4,A,3,Regular gasoline,15.9,13.6,14.8,340
1995,Jeep,Sport utility vehicle,2.5,4,M,5,Regular gasoline,14.4,12.5,13.5,311
1995,Jeep,Sport utility vehicle,4.0,6,A,3,Regular gasoline,17.8,15.2,16.6,382
1995,Jeep,Sport utility vehicle,4.0,6,M,5,Regular gasoline,17.1,14.1,15.7,361
1995,Land Rover,Sport utility vehicle,3.9,8,A,4,Premium gasoline,20.3,16.1,18.4,423
1995,Land Rover,Sport utility vehicle,3.9,8,M,5,Premium gasoline,21.4,15.8,18.9,435
1995,Land Rover,Sport utility vehicle,4.2,8,A,4,Premium gasoline,21.6,16.9,19.5,449
1995,Lexus,Compact,3.0,6,A,4,Regular gasoline,13.3,9.0,11.4,262
1995,Lexus,Mid-size,3.0,6,A,4,Premium gasoline,15.1,11.1,13.3,306
1995,Lexus,Mid-size,4.0,8,A,4,Premium gasoline,14.4,10.7,12.7,292
1995,Lexus,Subcompact,4.0,8,A,4,Premium gasoline,14.4,10.7,12.7,292
1995,Lincoln,Mid-size,4.6,8,A,4,Premium gasoline,15.0,10.2,12.8,294
1995,Lincoln,Full-size,4.6,8,A,4,Regular gasoline,15.1,9.9,12.8,294
1995,Mazda,Compact,1.5,4,A,4,Regular gasoline,10.4,7.5,9.1,209
1995,Mazda,Compact,1.5,4,M,5,Regular gasoline,8.9,6.8,8.0,184
1995,Mazda,Compact,1.8,4,A,4,Regular gasoline,11.9,8.9,10.6,244
1995,Mazda,Compact,1.8,4,M,5,Regular gasoline,10.4,8.1,9.4,216
1995,Mazda,Mid-size,1.6,4,A,4,Regular gasoline,11.0,8.1,9.7,223
1995,Mazda,Mid-size,1.6,4,M,5,Regular gasoline,9.8,7.5,8.8,202
1995,Mazda,Mid-size,2.0,4,A,4,Regular gasoline,12.1,8.7,10.6,244
1995,Mazda,Mid-size,2.0,4,M,5,Regular gasoline,10.8,7.9,9.5,219
1995,Mazda,Mid-size,2.5,6,A,4,Premium gasoline,14.3,10.6,12.6,290
1995,Mazda,Mid-size,2.5,6,M,5,Premium gasoline,13.3,10.2,11.9,274
1995,Mazda,Mid-size,3.0,6,A,4,Premium gasoline,14.8,11.1,13.1,301
1995,Mazda,Pickup truck,2.3,4,A,4,Regular gasoline,13.0,10.4,11.8,271
1995,Mazda,Pickup truck,2.3,4,M,5,Regular gasoline,12.3,9.7,11.2,258
1995,Mazda,Pickup truck,3.0,6,A,4,Regular gasoline,14.8,10.7,13.0,299
1995,Mazda,Pickup truck,3.0,6,M,5,Regular gasoline,14.8,10.5,12.9,297
1995,Mazda,Compact,2.3,6,A,4,Premium gasoline,13.7,9.5,11.8,271
1995,Mazda,Compact,2.5,6,A,4,Premium gasoline,13.7,9.8,12.0,276
1995,Mazda,Minivan,2.6,4,A,4,Regular gasoline,15.1,11.1,13.3,306
1995,Mazda,Minivan,3.0,6,A,4,Regular gasoline,17.7,12.6,15.4,354
1995,Mazda,Minivan,3.0,6,A,4,Regular gasoline,18.7,14.2,16.7,384
1995,Mazda,Subcompact,1.6,4,A,4,Regular gasoline,10.9,7.6,9.4,216
1995,Mazda,Subcompact,1.6,4,M,5,Regular gasoline,9.5,7.1,8.4,193
1995,Mazda,Subcompact,1.8,6,A,4,Regular gasoline,13.8,9.5,11.9,274
1995,Mazda,Subcompact,1.8,6,M,5,Regular gasoline,12.1,9.1,10.8,248
1995,Mazda,Two-seater,1.8,4,A,4,Regular gasoline,12.2,9.7,11.1,255
1995,Mazda,Two-seater,1.8,4,M,5,Regular gasoline,12.2,9.7,11.1,255
1995,Mazda,Subcompact,2.0,4,A,4,Regular gasoline,12.1,8.7,10.6,244
1995,Mazda,Subcompact,2.0,4,M,5,Regular gasoline,10.8,7.9,9.5,219
1995,Mazda,Subcompact,2.5,6,A,4,Premium gasoline,14.3,10.6,12.6,290
1995,Mazda,Subcompact,2.5,6,M,5,Premium gasoline,13.3,10.2,11.9,274
1995,Mazda,Compact,1.5,4,A,4,Regular gasoline,10.4,7.5,9.1,209
1995,Mazda,Compact,1.5,4,M,5,Regular gasoline,9.1,6.8,8.1,186
1995,Mazda,Compact,1.8,4,A,4,Regular gasoline,11.9,8.9,10.6,244
1995,Mazda,Compact,1.8,4,M,5,Regular gasoline,10.4,8.1,9.4,216
1995,Mazda,Compact,1.8,4,A,4,Regular gasoline,11.3,8.7,10.1,232
1995,Mazda,Compact,1.8,4,M,5,Regular gasoline,10.1,7.8,9.1,209
1995,Mazda,Compact,1.3,2,M,5,Premium gasoline,15.7,10.6,13.4,308
1995,Mercedes-Benz,Compact,2.2,4,A,4,Premium gasoline,11.7,9.0,10.5,242
1995,Mercedes-Benz,Compact,2.8,6,A,4,Premium gasoline,13.5,10.1,12.0,276
1995,Mercedes-Benz,Compact,3.0,6,A,4,Diesel,10.3,8.0,9.3,251
1995,Mercedes-Benz,Compact,3.2,6,A,4,Premium gasoline,13.4,9.9,11.8,271
1995,Mercedes-Benz,Minicompact,3.2,6,A,4,Premium gasoline,14.7,10.9,13.0,299
1995,Mercedes-Benz,Subcompact,3.2,6,A,4,Premium gasoline,13.4,9.8,11.8,271
1995,Mercedes-Benz,Station wagon,3.2,6,A,4,Premium gasoline,14.5,10.6,12.7,292
1995,Mercedes-Benz,Compact,4.2,8,A,4,Premium gasoline,14.9,10.5,12.9,297
1995,Mercedes-Benz,Full-size,3.2,6,A,5,Premium gasoline,15.4,10.5,13.2,304
1995,Mercedes-Benz,Full-size,3.2,6,A,5,Premium gasoline,15.4,10.5,13.2,304
1995,Mercedes-Benz,Full-size,3.5,6,A,4,Diesel,12.6,9.1,11.0,297
1995,Mercedes-Benz,Full-size,4.2,8,A,4,Premium gasoline,17.0,12.5,15.0,345
1995,Mercedes-Benz,Full-size,5.0,8,A,4,Premium gasoline,17.7,13.1,15.6,359
1995,Mercedes-Benz,Compact,5.0,8,A,4,Premium gasoline,17.4,12.7,15.3,352
1995,Mercedes-Benz,Full-size,6.0,12,A,4,Premium gasoline,20.6,15.4,18.3,421
1995,Mercedes-Benz,Compact,6.0,12,A,4,Premium gasoline,20.6,14.6,17.9,412
1995,Mercedes-Benz,Two-seater,3.2,6,A,5,Premium gasoline,15.2,10.5,13.1,301
1995,Mercedes-Benz,Two-seater,5.0,8,A,4,Premium gasoline,16.6,12.2,14.6,336
1995,Mercedes-Benz,Two-seater,6.0,12,A,4,Premium gasoline,19.6,14.1,17.1,393
1995,Mercury,Mid-size,3.8,6,A,4,Regular gasoline,14.0,10.1,12.2,281
1995,Mercury,Mid-size,4.6,8,A,4,Regular gasoline,15.1,9.9,12.8,294
1995,Mercury,Full-size,4.6,8,A,4,Regular gasoline,15.1,9.9,12.8,294
1995,Mercury,Compact,2.0,4,A,4,Regular gasoline,11.3,8.1,9.9,228
1995,Mercury,Compact,2.0,4,M,5,Regular gasoline,11.0,7.4,9.4,216
1995,Mercury,Compact,2.5,6,A,4,Regular gasoline,12.3,8.5,10.6,244
1995,Mercury,Compact,2.5,6,M,5,Regular gasoline,13.0,8.8,11.1,255
1995,Mercury,Mid-size,3.0,6,A,4,Regular gasoline,13.5,8.7,11.3,260
1995,Mercury,Mid-size,3.8,6,A,4,Regular gasoline,13.9,9.3,11.8,271
1995,Mercury,Station wagon,3.0,6,A,4,Regular gasoline,13.5,8.7,11.3,260
1995,Mercury,Station wagon,3.8,6,A,4,Regular gasoline,14.7,9.8,12.5,288
1995,Mercury,Minivan,3.0,6,A,4,Regular gasoline,15.0,11.0,13.2,304
1995,Nissan,Subcompact,1.6,4,A,4,Regular gasoline,9.8,7.1,8.6,198
1995,Nissan,Subcompact,1.6,4,M,5,Regular gasoline,9.2,6.5,8.0,184
1995,Nissan,Subcompact,2.0,4,A,4,Regular gasoline,11.5,8.2,10.0,230
1995,Nissan,Subcompact,2.0,4,M,5,Regular gasoline,11.4,8.2,10.0,230
1995,Nissan,Minicompact,2.4,4,A,4,Premium gasoline,12.9,9.7,11.5,265
1995,Nissan,Minicompact,2.4,4,M,5,Premium gasoline,12.1,9.3,10.8,248
1995,Nissan,Two-seater,3.0,6,A,4,Premium gasoline,14.7,11.0,13.0,299
1995,Nissan,Two-seater,3.0,6,M,5,Premium gasoline,14.3,10.7,12.7,292
1995,Nissan,Subcompact,3.0,6,A,4,Premium gasoline,14.7,11.0,13.0,299
1995,Nissan,Subcompact,3.0,6,M,5,Premium gasoline,14.3,10.7,12.7,292
1995,Nissan,Two-seater,3.0,6,A,4,Premium gasoline,14.9,10.9,13.1,301
1995,Nissan,Two-seater,3.0,6,M,5,Premium gasoline,14.6,10.9,12.9,297
1995,Nissan,Compact,2.4,4,A,4,Regular gasoline,12.7,9.0,11.0,253
1995,Nissan,Compact,2.4,4,M,5,Regular gasoline,11.3,8.5,10.0,230
1995,Nissan,Minivan,2.4,4,A,4,Regular gasoline,13.5,10.5,12.2,281
1995,Nissan,Minivan,2.4,4,M,5,Regular gasoline,12.6,9.9,11.4,262
1995,Nissan,Mid-size,3.0,6,A,4,Premium gasoline,12.9,9.3,11.2,258
1995,Nissan,Mid-size,3.0,6,M,5,Premium gasoline,12.2,9.5,11.0,253
1995,Nissan,Sport utility vehicle,3.0,6,A,4,Regular gasoline,17.7,14.1,16.0,368
1995,Nissan,Sport utility vehicle,3.0,6,M,5,Regular gasoline,17.4,14.3,16.0,368
1995,Nissan,Minivan,3.0,6,A,4,Regular gasoline,15.2,11.1,13.4,308
1995,Nissan,Subcompact,1.6,4,A,4,Regular gasoline,9.8,7.1,8.6,198
1995,Nissan,Subcompact,1.6,4,M,5,Regular gasoline,9.2,6.5,8.0,184
1995,Nissan,Subcompact,1.6,4,A,4,Regular gasoline,10.4,7.5,9.1,209
1995,Nissan,Subcompact,1.6,4,M,5,Regular gasoline,9.4,6.8,8.2,189
1995,Nissan,Pickup truck,2.4,4,A,4,Regular gasoline,12.9,10.2,11.7,269
1995,Nissan,Pickup truck,2.4,4,M,5,Regular gasoline,12.0,9.7,11.0,253
1995,Nissan,Pickup truck,3.0,6,A,4,Regular gasoline,14.9,11.3,13.3,306
1995,Nissan,Pickup truck,3.0,6,M,5,Regular gasoline,14.7,11.4,13.2,304
